run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
39,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.044817702674853646,9881.94669946842,13147.815209983404
40,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.06343199183709182,10097.01746875,13419.057054966228
41,67,0.005,10000.0,12567.859537394133,0.25678595373941326,0.039306956424563055,10046.53238140625,13016.665753263807
42,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.03966243979820092,9801.495006250001,12951.58242449749
43,67,0.005,10000.0,12567.859537394133,0.25678595373941326,0.04411042164244037,10194.976176424267,13147.815209983391
44,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.04924180696121402,10147.75625,12631.014610446373
45,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.05364542018655714,9801.495006250001,12694.487045674749
46,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.04411042164244046,9850.74875,12758.278437864063
47,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04888986953422795,9900.25,12827.13679022771
48,67,0.005,10000.0,12567.859537394153,0.25678595373941526,0.0536454201865567,9896.586629797215,12567.859537394153
49,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.024751246878125042,9900.25,12758.278437864075
50,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.039306956424563194,9655.206468094842,12567.85953739414
51,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.06308530712019576,9885.60465048108,12567.859537394148
52,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.04888986953422794,9801.495006250001,13016.665753263811
53,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.07706887602576348,9456.543539093278,12758.278437864072
54,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.05837719308562401,9850.74875,12694.487045674752
55,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.03483662291276514,10089.546491870156,12635.69017024146
56,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.02962749064373442,9847.10369664823,12567.859537394146
57,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.029986555691220777,9850.74875,12631.01461044638
58,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.0393069564245632,9843.45999206844,12763.001106276572
59,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04888986953422799,9655.206468094842,13016.665753263818
60,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03930695642456336,9996.299719499219,12956.376647284365
61,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.05977012711479031,9950.0,13106.306700879297
62,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03483662291276482,9950.0,12758.278437864064
63,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.05872561993677553,9850.74875,12827.13679022771
64,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.044817702674854056,9900.25,12567.859537394148
65,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.05364542018655706,9900.25,12886.824512375011
66,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.03930695642456321,9950.0,13082.076133933477
67,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03930695642456328,9801.495006250001,12567.85953739414
68,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.049241806961213795,9599.82208366981,12640.36746076524
69,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.048889869534227866,9836.176627228673,12631.014610446382
70,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.05837719308562398,9850.74875,12567.85953739415
71,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.0441104216424404,9847.10369664823,12631.01461044638
72,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.04411042164244016,10250.0,12758.278437864068
73,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.0344793531905158,9946.318220901723,12758.278437864072
